Cycle,Duty cycle,Current density
1.05875,0.12,17.57225
1.0625,0.12,17.57556
1.065,0.12,17.57206
1.06875,0.12,17.56175
1.07125,0.12,17.54462
1.075,0.12,17.52068
1.0775,0.12,17.48995
1.08125,0.12,17.45241
1.08375,0.12,17.4081
1.0875,0.12,17.35703
1.09,0.12,17.2992
1.09375,0.12,17.23466
1.09625,0.12,17.16341
1.1,0.12,17.08549
1.1025,0.12,17.00092
1.10625,0.12,16.90974
1.10875,0.12,16.81199
1.1125,0.12,16.70771
1.115,0.12,16.59693
1.11875,0.12,16.4797
1.12125,0.12,16.35606
1.125,0.12,16.22607
1.1275,0.12,16.08978
1.13125,0.12,15.94724
1.13375,0.12,15.79851
1.1375,0.12,15.64365
1.14,0.12,15.48271
1.14375,0.12,15.31577
1.14625,0.12,15.14289
1.15,0.12,14.96414
1.1525,0.12,14.77959
1.15625,0.12,14.58931
1.15875,0.12,14.39338
1.1625,0.12,14.19187
1.165,0.12,13.98487
1.16875,0.12,13.77246
1.17125,0.12,13.55472
1.175,0.12,13.33174
1.1775,0.12,13.1036
1.18125,0.12,12.8704
1.18375,0.12,12.63222
1.1875,0.12,12.38917
1.19,0.12,12.14133
1.19375,0.12,11.88881
1.19625,0.12,11.63169
1.2,0.12,11.3701
1.2025,0.12,11.10412
1.20625,0.12,10.83386
1.20875,0.12,10.55942
1.2125,0.12,10.28093
1.215,0.12,9.99848
1.21875,0.12,9.71219
1.22125,0.12,9.42216
1.225,0.12,9.12852
1.2275,0.12,8.83138
1.23125,0.12,8.53086
1.23375,0.12,8.22707
1.2375,0.12,7.92013
1.24,0.12,7.61018
1.24375,0.12,7.29732
1.24625,0.12,6.98168
1.25,0.12,6.66338
1.2525,0.12,6.34256
1.25625,0.12,6.01934
1.25875,0.12,5.69384
1.2625,0.12,5.36619
1.265,0.12,5.03653
1.26875,0.12,4.70497
1.27125,0.12,4.37166
1.275,0.12,4.03672
1.2775,0.12,3.70028
1.28125,0.12,3.36248
1.28375,0.12,3.02344
1.2875,0.12,2.6833
1.29,0.12,2.34218
1.29375,0.12,2.00023
1.29625,0.12,1.65757
1.3,0.12,1.31434
1.3025,0.12,0.97066
1.30625,0.12,0.62667
1.30875,0.12,0.2825
1.3125,0.12,-0.06172
1.315,0.12,-0.40587
1.31875,0.12,-0.7498
1.32125,0.12,-1.0934
1.325,0.12,-1.43654
1.3275,0.12,-1.77908
1.33125,0.12,-2.1209
1.33375,0.12,-2.46188
1.3375,0.12,-2.80189
1.34,0.12,-3.14081
1.34375,0.12,-3.47851
1.34625,0.12,-3.81487
1.35,0.12,-4.14977
1.3525,0.12,-4.48308
1.35625,0.12,-4.81469
1.35875,0.12,-5.14448
1.3625,0.12,-5.47232
1.365,0.12,-5.7981
1.36875,0.12,-6.12169
1.37125,0.12,-6.44298
1.375,0.12,-6.76185
1.3775,0.12,-7.07817
1.38125,0.12,-7.39183
1.38375,0.12,-7.70271
1.3875,0.12,-8.01069
1.39,0.12,-8.31565
1.39375,0.12,-8.61748
1.39625,0.12,-8.91605
1.4,0.12,-9.21125
1.4025,0.12,-9.50296
1.40625,0.12,-9.79107
1.40875,0.12,-10.07546
1.4125,0.12,-10.35603
1.415,0.12,-10.63265
1.41875,0.12,-10.90522
1.42125,0.12,-11.17363
1.425,0.12,-11.43778
1.4275,0.12,-11.69755
1.43125,0.12,-11.95286
1.43375,0.12,-12.20358
1.4375,0.12,-12.44964
1.44,0.12,-12.69093
1.44375,0.12,-12.92735
1.44625,0.12,-13.15882
1.45,0.12,-13.38525
1.4525,0.12,-13.60654
1.45625,0.12,-13.82262
1.45875,0.12,-14.0334
1.4625,0.12,-14.2388
1.465,0.12,-14.43875
1.46875,0.12,-14.63316
1.47125,0.12,-14.82197
1.475,0.12,-15.00511
1.4775,0.12,-15.1825
1.48125,0.12,-15.35407
1.48375,0.12,-15.51977
1.4875,0.12,-15.67953
1.49,0.12,-15.83328
1.49375,0.12,-15.98098
1.49625,0.12,-16.12256
1.5,0.12,-16.25797
1.5025,0.12,-16.38716
1.50625,0.12,-16.51008
1.50875,0.12,-16.62667
1.5125,0.12,-16.73688
1.515,0.12,-16.84068
1.51875,0.12,-16.93802
1.52125,0.12,-17.02887
1.525,0.12,-17.11317
1.5275,0.12,-17.1909
1.53125,0.12,-17.26202
1.53375,0.12,-17.32649
1.5375,0.12,-17.3843
1.54,0.12,-17.43541
1.54375,0.12,-17.4798
1.54625,0.12,-17.51744
1.55,0.12,-17.54832
1.5525,0.12,-17.57242
1.55625,0.12,-17.58973
1.55875,0.12,-17.60023
1.5625,0.12,-17.60391
1.565,0.12,-17.60078
1.56875,0.12,-17.59082
1.57125,0.12,-17.57405
1.575,0.12,-17.55045
1.5775,0.12,-17.52004
1.58125,0.12,-17.48283
1.58375,0.12,-17.43882
1.5875,0.12,-17.38804
1.59,0.12,-17.33051
1.59375,0.12,-17.26624
1.59625,0.12,-17.19526
1.6,0.12,-17.11759
1.6025,0.12,-17.03327
1.60625,0.12,-16.94233
1.60875,0.12,-16.8448
1.6125,0.12,-16.74072
1.615,0.12,-16.63014
1.61875,0.12,-16.5131
1.62125,0.12,-16.38964
1.625,0.12,-16.25982
1.6275,0.12,-16.12368
1.63125,0.12,-15.98129
1.63375,0.12,-15.83269
1.6375,0.12,-15.67794
1.64,0.12,-15.51711
1.64375,0.12,-15.35027
1.64625,0.12,-15.17747
1.65,0.12,-14.99879
1.6525,0.12,-14.8143
1.65625,0.12,-14.62407
1.65875,0.12,-14.42817
1.6625,0.12,-14.22669
1.665,0.12,-14.0197
1.66875,0.12,-13.80729
1.67125,0.12,-13.58953
1.675,0.12,-13.36653
1.6775,0.12,-13.13835
1.68125,0.12,-12.9051
1.68375,0.12,-12.66686
1.6875,0.12,-12.42374
1.69,0.12,-12.17581
1.69375,0.12,-11.92319
1.69625,0.12,-11.66597
1.7,0.12,-11.40425
1.7025,0.12,-11.13813
1.70625,0.12,-10.86773
1.70875,0.12,-10.59314
1.7125,0.12,-10.31448
1.715,0.12,-10.03184
1.71875,0.12,-9.74536
1.72125,0.12,-9.45513
1.725,0.12,-9.16128
1.7275,0.12,-8.86391
1.73125,0.12,-8.56315
1.73375,0.12,-8.25911
1.7375,0.12,-7.95191
1.74,0.12,-7.64168
1.74375,0.12,-7.32854
1.74625,0.12,-7.01261
1.75,0.12,-6.69401
1.7525,0.12,-6.37287
1.75625,0.12,-6.04932
1.75875,0.12,-5.72349
1.7625,0.12,-5.39549
1.765,0.12,-5.06547
1.76875,0.12,-4.73355
1.77125,0.12,-4.39987
1.775,0.12,-4.06454
1.7775,0.12,-3.72771
1.78125,0.12,-3.3895
1.78375,0.12,-3.05005
1.7875,0.12,-2.70949
1.79,0.12,-2.36794
1.79375,0.12,-2.02555
1.79625,0.12,-1.68244
1.8,0.12,-1.33875
1.8025,0.12,-0.99461
1.80625,0.12,-0.65015
1.80875,0.12,-0.30549
1.8125,0.12,0.03922
1.815,0.12,0.38386
1.81875,0.12,0.7283
1.82125,0.12,1.07242
1.825,0.12,1.41607
1.8275,0.12,1.75915
1.83125,0.12,2.10151
1.83375,0.12,2.44304
1.8375,0.12,2.7836
1.84,0.12,3.12309
1.84375,0.12,3.46136
1.84625,0.12,3.7983
1.85,0.12,4.13379
1.8525,0.12,4.46771
1.85625,0.12,4.79993
1.85875,0.12,5.13033
1.8625,0.12,5.4588
1.865,0.12,5.78521
1.86875,0.12,6.10944
1.87125,0.12,6.43137
1.875,0.12,6.75089
1.8775,0.12,7.06786
1.88125,0.12,7.38218
1.88375,0.12,7.69372
1.8875,0.12,8.00236
1.89,0.12,8.30798
1.89375,0.12,8.61047
1.89625,0.12,8.90971
1.9,0.12,9.20557
1.9025,0.12,9.49794
1.90625,0.12,9.7867
1.90875,0.12,10.07174
1.9125,0.12,10.35295
1.915,0.12,10.63021
1.91875,0.12,10.90342
1.92125,0.12,11.17245
1.925,0.12,11.43722
1.9275,0.12,11.6976
1.93125,0.12,11.95351
1.93375,0.12,12.20483
1.9375,0.12,12.45147
1.94,0.12,12.69333
1.94375,0.12,12.93032
1.94625,0.12,13.16235
1.95,0.12,13.38932
1.9525,0.12,13.61115
1.95625,0.12,13.82776
1.95875,0.12,14.03906
1.9625,0.12,14.24497
1.965,0.12,14.44541
1.96875,0.12,14.64032
1.97125,0.12,14.82961
1.975,0.12,15.01322
1.9775,0.12,15.19107
1.98125,0.12,15.3631
1.98375,0.12,15.52924
1.9875,0.12,15.68944
1.99,0.12,15.84362
1.99375,0.12,15.99174
1.99625,0.12,16.13373
2,0.12,16.26954
0,0.14,16.5563
0.0025,0.14,16.6936
0.00625,0.14,16.82449
0.00875,0.14,16.94893
0.0125,0.14,17.06687
0.015,0.14,17.17826
0.01875,0.14,17.28306
0.02125,0.14,17.38122
0.025,0.14,17.47271
0.0275,0.14,17.55747
0.03125,0.14,17.63548
0.03375,0.14,17.7067
0.0375,0.14,17.7711
0.04,0.14,17.82864
0.04375,0.14,17.87929
0.04625,0.14,17.92304
0.05,0.14,17.95987
0.0525,0.14,17.98974
0.05625,0.14,18.01264
0.05875,0.14,18.02857
0.0625,0.14,18.03751
0.065,0.14,18.03944
0.06875,0.14,18.03438
0.07125,0.14,18.02231
0.075,0.14,18.00323
0.0775,0.14,17.97716
0.08125,0.14,17.9441
0.08375,0.14,17.90405
0.0875,0.14,17.85704
0.09,0.14,17.80308
0.09375,0.14,17.74219
0.09625,0.14,17.67439
0.1,0.14,17.59971
0.1025,0.14,17.51818
0.10625,0.14,17.42984
0.10875,0.14,17.3347
0.1125,0.14,17.23283
0.115,0.14,17.12424
0.11875,0.14,17.009
0.12125,0.14,16.88713
0.125,0.14,16.75871
0.1275,0.14,16.62376
0.13125,0.14,16.48236
0.13375,0.14,16.33455
0.1375,0.14,16.18039
0.14,0.14,16.01996
0.14375,0.14,15.8533
0.14625,0.14,15.68049
0.15,0.14,15.5016
0.1525,0.14,15.3167
0.15625,0.14,15.12586
0.15875,0.14,14.92915
0.1625,0.14,14.72666
0.165,0.14,14.51847
0.16875,0.14,14.30465
0.17125,0.14,14.0853
0.175,0.14,13.86051
0.1775,0.14,13.63035
0.18125,0.14,13.39492
0.18375,0.14,13.15432
0.1875,0.14,12.90864
0.19,0.14,12.65797
0.19375,0.14,12.40243
0.19625,0.14,12.1421
0.2,0.14,11.87708
0.2025,0.14,11.6075
0.20625,0.14,11.33344
0.20875,0.14,11.05503
0.2125,0.14,10.77237
0.215,0.14,10.48556
0.21875,0.14,10.19474
0.22125,0.14,9.9
0.225,0.14,9.60147
0.2275,0.14,9.29927
0.23125,0.14,8.99351
0.23375,0.14,8.68432
0.2375,0.14,8.37182
0.24,0.14,8.05613
0.24375,0.14,7.73737
0.24625,0.14,7.41568
0.25,0.14,7.09118
0.2525,0.14,6.764
0.25625,0.14,6.43427
0.25875,0.14,6.10211
0.2625,0.14,5.76766
0.265,0.14,5.43106
0.26875,0.14,5.09242
0.27125,0.14,4.75189
0.275,0.14,4.4096
0.2775,0.14,4.06568
0.28125,0.14,3.72027
0.28375,0.14,3.37349
0.2875,0.14,3.0255
0.29,0.14,2.67641
0.29375,0.14,2.32637
0.29625,0.14,1.9755
0.3,0.14,1.62395
0.3025,0.14,1.27184
0.30625,0.14,0.91932
0.30875,0.14,0.56651
0.3125,0.14,0.21354
0.315,0.14,-0.13944
0.31875,0.14,-0.49232
0.32125,0.14,-0.84495
0.325,0.14,-1.19721
0.3275,0.14,-1.54897
0.33125,0.14,-1.9001
0.33375,0.14,-2.25047
0.3375,0.14,-2.59996
0.34,0.14,-2.94844
0.34375,0.14,-3.29578
0.34625,0.14,-3.64186
0.35,0.14,-3.98655
0.3525,0.14,-4.32973
0.35625,0.14,-4.67128
0.35875,0.14,-5.01107
0.3625,0.14,-5.34898
0.365,0.14,-5.68489
0.36875,0.14,-6.01867
0.37125,0.14,-6.3502
0.375,0.14,-6.67936
0.3775,0.14,-7.00601
0.38125,0.14,-7.33005
0.38375,0.14,-7.65134
0.3875,0.14,-7.96977
0.39,0.14,-8.2852
0.39375,0.14,-8.59752
0.39625,0.14,-8.9066
0.4,0.14,-9.21232
0.4025,0.14,-9.51456
0.40625,0.14,-9.8132
0.40875,0.14,-10.10811
0.4125,0.14,-10.39919
0.415,0.14,-10.68632
0.41875,0.14,-10.96937
0.42125,0.14,-11.24824
0.425,0.14,-11.52282
0.4275,0.14,-11.793
0.43125,0.14,-12.05867
0.43375,0.14,-12.31972
0.4375,0.14,-12.57606
0.44,0.14,-12.82758
0.44375,0.14,-13.07418
0.44625,0.14,-13.31578
0.45,0.14,-13.55227
0.4525,0.14,-13.78356
0.45625,0.14,-14.00958
0.45875,0.14,-14.23022
0.4625,0.14,-14.44541
0.465,0.14,-14.65507
0.46875,0.14,-14.85912
0.47125,0.14,-15.05748
0.475,0.14,-15.25008
0.4775,0.14,-15.43684
0.48125,0.14,-15.61769
0.48375,0.14,-15.79256
0.4875,0.14,-15.9614
0.49,0.14,-16.12412
0.49375,0.14,-16.28068
0.49625,0.14,-16.43101
0.5,0.14,-16.57506
0.5025,0.14,-16.71277
0.50625,0.14,-16.84408
0.50875,0.14,-16.96893
0.5125,0.14,-17.08728
0.515,0.14,-17.19908
0.51875,0.14,-17.30429
0.52125,0.14,-17.40285
0.525,0.14,-17.49472
0.5275,0.14,-17.57987
0.53125,0.14,-17.65826
0.53375,0.14,-17.72986
0.5375,0.14,-17.79462
0.54,0.14,-17.85252
0.54375,0.14,-17.90353
0.54625,0.14,-17.94762
0.55,0.14,-17.98478
0.5525,0.14,-18.01498
0.55625,0.14,-18.03821
0.55875,0.14,-18.05445
0.5625,0.14,-18.06369
0.565,0.14,-18.06592
0.56875,0.14,-18.06115
0.57125,0.14,-18.04936
0.575,0.14,-18.03055
0.5775,0.14,-18.00474
0.58125,0.14,-17.97193
0.58375,0.14,-17.93213
0.5875,0.14,-17.88536
0.59,0.14,-17.83162
0.59375,0.14,-17.77095
0.59625,0.14,-17.70336
0.6,0.14,-17.62888
0.6025,0.14,-17.54754
0.60625,0.14,-17.45937
0.60875,0.14,-17.36441
0.6125,0.14,-17.2627
0.615,0.14,-17.15426
0.61875,0.14,-17.03916
0.62125,0.14,-16.91743
0.625,0.14,-16.78912
0.6275,0.14,-16.65429
0.63125,0.14,-16.51299
0.63375,0.14,-16.36527
0.6375,0.14,-16.2112
0.64,0.14,-16.05083
0.64375,0.14,-15.88424
0.64625,0.14,-15.71148
0.65,0.14,-15.53263
0.6525,0.14,-15.34776
0.65625,0.14,-15.15694
0.65875,0.14,-14.96024
0.6625,0.14,-14.75775
0.665,0.14,-14.54955
0.66875,0.14,-14.33571
0.67125,0.14,-14.11633
0.675,0.14,-13.89149
0.6775,0.14,-13.66129
0.68125,0.14,-13.4258
0.68375,0.14,-13.18513
0.6875,0.14,-12.93936
0.69,0.14,-12.68861
0.69375,0.14,-12.43296
0.69625,0.14,-12.17251
0.7,0.14,-11.90738
0.7025,0.14,-11.63766
0.70625,0.14,-11.36347
0.70875,0.14,-11.0849
0.7125,0.14,-10.80208
0.715,0.14,-10.5151
0.71875,0.14,-10.2241
0.72125,0.14,-9.92917
0.725,0.14,-9.63044
0.7275,0.14,-9.32803
0.73125,0.14,-9.02205
0.73375,0.14,-8.71263
0.7375,0.14,-8.39989
0.74,0.14,-8.08395
0.74375,0.14,-7.76494
0.74625,0.14,-7.44298
0.75,0.14,-7.11821
0.7525,0.14,-6.79075
0.75625,0.14,-6.46072
0.75875,0.14,-6.12827
0.7625,0.14,-5.79351
0.765,0.14,-5.45659
0.76875,0.14,-5.11763
0.77125,0.14,-4.77677
0.775,0.14,-4.43414
0.7775,0.14,-4.08987
0.78125,0.14,-3.7441
0.78375,0.14,-3.39696
0.7875,0.14,-3.0486
0.79,0.14,-2.69913
0.79375,0.14,-2.3487
0.79625,0.14,-1.99744
0.8,0.14,-1.64549
0.8025,0.14,-1.29298
0.80625,0.14,-0.94004
0.80875,0.14,-0.58681
0.8125,0.14,-0.23342
0.815,0.14,0.12
0.81875,0.14,0.47332
0.82125,0.14,0.8264
0.825,0.14,1.17911
0.8275,0.14,1.53134
0.83125,0.14,1.88294
0.83375,0.14,2.23379
0.8375,0.14,2.58377
0.84,0.14,2.93274
0.84375,0.14,3.28058
0.84625,0.14,3.62717
0.85,0.14,3.97239
0.8525,0.14,4.3161
0.85625,0.14,4.65818
0.85875,0.14,4.99852
0.8625,0.14,5.33698
0.865,0.14,5.67344
0.86875,0.14,6.00779
0.87125,0.14,6.33989
0.875,0.14,6.66962
0.8775,0.14,6.99685
0.88125,0.14,7.32147
0.88375,0.14,7.64334
0.8875,0.14,7.96235
0.89,0.14,8.27837
0.89375,0.14,8.59127
0.89625,0.14,8.90093
0.9,0.14,9.20723
0.9025,0.14,9.51004
0.90625,0.14,9.80925
0.90875,0.14,10.10473
0.9125,0.14,10.39637
0.915,0.14,10.68405
0.91875,0.14,10.96765
0.92125,0.14,11.24706
0.925,0.14,11.52216
0.9275,0.14,11.79286
0.93125,0.14,12.05904
0.93375,0.14,12.3206
0.9375,0.14,12.57743
0.94,0.14,12.82943
0.94375,0.14,13.07651
0.94625,0.14,13.31857
0.95,0.14,13.55551
0.9525,0.14,13.78725
0.95625,0.14,14.0137
0.95875,0.14,14.23477
0.9625,0.14,14.45038
0.965,0.14,14.66044
0.96875,0.14,14.86489
0.97125,0.14,15.06364
0.975,0.14,15.25662
0.9775,0.14,15.44375
0.98125,0.14,15.62497
0.98375,0.14,15.8002
0.9875,0.14,15.96938
0.99,0.14,16.13245
0.99375,0.14,16.28934
0.99625,0.14,16.43999
1,0.14,16.58434
1.0025,0.14,16.72237
1.00625,0.14,16.85398
1.00875,0.14,16.97913
1.0125,0.14,17.09777
1.015,0.14,17.20986
1.01875,0.14,17.31533
1.02125,0.14,17.41416
1.025,0.14,17.50629
1.0275,0.14,17.5917
1.03125,0.14,17.67033
1.03375,0.14,17.74216
1.0375,0.14,17.80715
1.04,0.14,17.86527
1.04375,0.14,17.9165
1.04625,0.14,17.9608
1.05,0.14,17.99816
1.0525,0.14,18.02855
1.05625,0.14,18.05196
1.05875,0.14,18.06838
1.0625,0.14,18.07779
1.065,0.14,18.08018
1.06875,0.14,18.07555
1.07125,0.14,18.06391
1.075,0.14,18.04524
1.0775,0.14,18.01955
1.08125,0.14,17.98686
1.08375,0.14,17.94717
1.0875,0.14,17.9005
1.09,0.14,17.84685
1.09375,0.14,17.78626
1.09625,0.14,17.71875
1.1,0.14,17.64434
1.1025,0.14,17.56306
1.10625,0.14,17.47494
1.10875,0.14,17.38002
1.1125,0.14,17.27833
1.115,0.14,17.16992
1.11875,0.14,17.05483
1.12125,0.14,16.93311
1.125,0.14,16.8048
1.1275,0.14,16.66996
1.13125,0.14,16.52864
1.13375,0.14,16.38089
1.1375,0.14,16.22678
1.14,0.14,16.06637
1.14375,0.14,15.89973
1.14625,0.14,15.72691
1.15,0.14,15.54799
1.1525,0.14,15.36304
1.15625,0.14,15.17214
1.15875,0.14,14.97535
1.1625,0.14,14.77276
1.165,0.14,14.56445
1.16875,0.14,14.3505
1.17125,0.14,14.13099
1.175,0.14,13.90602
1.1775,0.14,13.67568
1.18125,0.14,13.44004
1.18375,0.14,13.19922
1.1875,0.14,12.95329
1.19,0.14,12.70237
1.19375,0.14,12.44655
1.19625,0.14,12.18592
1.2,0.14,11.9206
1.2025,0.14,11.65069
1.20625,0.14,11.3763
1.20875,0.14,11.09753
1.2125,0.14,10.81449
1.215,0.14,10.5273
1.21875,0.14,10.23607
1.22125,0.14,9.94091
1.225,0.14,9.64195
1.2275,0.14,9.33929
1.23125,0.14,9.03307
1.23375,0.14,8.7234
1.2375,0.14,8.41041
1.24,0.14,8.09421
1.24375,0.14,7.77493
1.24625,0.14,7.45271
1.25,0.14,7.12766
1.2525,0.14,6.79992
1.25625,0.14,6.46961
1.25875,0.14,6.13687
1.2625,0.14,5.80183
1.265,0.14,5.46461
1.26875,0.14,5.12536
1.27125,0.14,4.78419
1.275,0.14,4.44126
1.2775,0.14,4.09668
1.28125,0.14,3.75061
1.28375,0.14,3.40316
1.2875,0.14,3.05447
1.29,0.14,2.70469
1.29375,0.14,2.35394
1.29625,0.14,2.00236
1.3,0.14,1.65008
1.3025,0.14,1.29724
1.30625,0.14,0.94397
1.30875,0.14,0.59041
1.3125,0.14,0.23668
1.315,0.14,-0.11707
1.31875,0.14,-0.47072
1.32125,0.14,-0.82414
1.325,0.14,-1.1772
1.3275,0.14,-1.52976
1.33125,0.14,-1.8817
1.33375,0.14,-2.23289
1.3375,0.14,-2.5832
1.34,0.14,-2.9325
1.34375,0.14,-3.28068
1.34625,0.14,-3.6276
1.35,0.14,-3.97315
1.3525,0.14,-4.31718
1.35625,0.14,-4.6596
1.35875,0.14,-5.00025
1.3625,0.14,-5.33904
1.365,0.14,-5.67582
1.36875,0.14,-6.01049
1.37125,0.14,-6.34291
1.375,0.14,-6.67295
1.3775,0.14,-7.00051
1.38125,0.14,-7.32544
1.38375,0.14,-7.64763
1.3875,0.14,-7.96696
1.39,0.14,-8.2833
1.39375,0.14,-8.59652
1.39625,0.14,-8.90651
1.4,0.14,-9.21314
1.4025,0.14,-9.51629
1.40625,0.14,-9.81584
1.40875,0.14,-10.11166
1.4125,0.14,-10.40365
1.415,0.14,-10.69168
1.41875,0.14,-10.97564
1.42125,0.14,-11.25541
1.425,0.14,-11.53089
1.4275,0.14,-11.80196
1.43125,0.14,-12.06852
1.43375,0.14,-12.33046
1.4375,0.14,-12.58768
1.44,0.14,-12.84008
1.44375,0.14,-13.08756
1.44625,0.14,-13.33002
1.45,0.14,-13.56737
1.4525,0.14,-13.79953
1.45625,0.14,-14.02639
1.45875,0.14,-14.24788
1.4625,0.14,-14.46391
1.465,0.14,-14.6744
1.46875,0.14,-14.87927
1.47125,0.14,-15.07845
1.475,0.14,-15.27186
1.4775,0.14,-15.45942
1.48125,0.14,-15.64106
1.48375,0.14,-15.81672
1.4875,0.14,-15.98633
1.49,0.14,-16.14982
1.49375,0.14,-16.30713
1.49625,0.14,-16.45821
1.5,0.14,-16.60299
1.5025,0.14,-16.74143
1.50625,0.14,-16.87345
1.50875,0.14,-16.99901
1.5125,0.14,-17.11805
1.515,0.14,-17.23053
1.51875,0.14,-17.3364
1.52125,0.14,-17.43562
1.525,0.14,-17.52814
1.5275,0.14,-17.61392
1.53125,0.14,-17.69292
1.53375,0.14,-17.76511
1.5375,0.14,-17.83046
1.54,0.14,-17.88893
1.54375,0.14,-17.9405
1.54625,0.14,-17.98514
1.55,0.14,-18.02283
1.5525,0.14,-18.05354
1.55625,0.14,-18.07727
1.55875,0.14,-18.09399
1.5625,0.14,-18.1037
1.565,0.14,-18.10638
1.56875,0.14,-18.10204
1.57125,0.14,-18.09066
1.575,0.14,-18.07226
1.5775,0.14,-18.04683
1.58125,0.14,-18.01438
1.58375,0.14,-17.97493
1.5875,0.14,-17.92848
1.59,0.14,-17.87506
1.59375,0.14,-17.81468
1.59625,0.14,-17.74737
1.6,0.14,-17.67315
1.6025,0.14,-17.59205
1.60625,0.14,-17.50411
1.60875,0.14,-17.40935
1.6125,0.14,-17.30782
1.615,0.14,-17.19956
1.61875,0.14,-17.08461
1.62125,0.14,-16.96301
1.625,0.14,-16.83482
1.6275,0.14,-16.70008
1.63125,0.14,-16.55886
1.63375,0.14,-16.4112
1.6375,0.14,-16.25717
1.64,0.14,-16.09683
1.64375,0.14,-15.93024
1.64625,0.14,-15.75747
1.65,0.14,-15.57859
1.6525,0.14,-15.39366
1.65625,0.14,-15.20278
1.65875,0.14,-15.006
1.6625,0.14,-14.8034
1.665,0.14,-14.59508
1.66875,0.14,-14.38111
1.67125,0.14,-14.16157
1.675,0.14,-13.93656
1.6775,0.14,-13.70616
1.68125,0.14,-13.47046
1.68375,0.14,-13.22957
1.6875,0.14,-12.98356
1.69,0.14,-12.73254
1.69375,0.14,-12.47662
1.69625,0.14,-12.21588
1.7,0.14,-11.95044
1.7025,0.14,-11.6804
1.70625,0.14,-11.40586
1.70875,0.14,-11.12694
1.7125,0.14,-10.84374
1.715,0.14,-10.55638
1.71875,0.14,-10.26497
1.72125,0.14,-9.96962
1.725,0.14,-9.67046
1.7275,0.14,-9.3676
1.73125,0.14,-9.06116
1.73375,0.14,-8.75126
1.7375,0.14,-8.43803
1.74,0.14,-8.12159
1.74375,0.14,-7.80206
1.74625,0.14,-7.47958
1.75,0.14,-7.15426
1.7525,0.14,-6.82624
1.75625,0.14,-6.49564
1.75875,0.14,-6.16261
1.7625,0.14,-5.82726
1.765,0.14,-5.48973
1.76875,0.14,-5.15015
1.77125,0.14,-4.80866
1.775,0.14,-4.46539
1.7775,0.14,-4.12048
1.78125,0.14,-3.77405
1.78375,0.14,-3.42624
1.7875,0.14,-3.07719
1.79,0.14,-2.72704
1.79375,0.14,-2.37591
1.79625,0.14,-2.02394
1.8,0.14,-1.67127
1.8025,0.14,-1.31803
1.80625,0.14,-0.96435
1.80875,0.14,-0.61038
1.8125,0.14,-0.25623
1.815,0.14,0.09795
1.81875,0.14,0.45204
1.82125,0.14,0.8059
1.825,0.14,1.1594
1.8275,0.14,1.51242
1.83125,0.14,1.86482
1.83375,0.14,2.21648
1.8375,0.14,2.56727
1.84,0.14,2.91707
1.84375,0.14,3.26574
1.84625,0.14,3.61316
1.85,0.14,3.95922
1.8525,0.14,4.30378
1.85625,0.14,4.64672
1.85875,0.14,4.98791
1.8625,0.14,5.32724
1.865,0.14,5.66457
1.86875,0.14,5.99979
1.87125,0.14,6.33277
1.875,0.14,6.66338
1.8775,0.14,6.9915
1.88125,0.14,7.31701
1.88375,0.14,7.63978
1.8875,0.14,7.95968
1.89,0.14,8.27659
1.89375,0.14,8.59039
1.89625,0.14,8.90095
1.9,0.14,9.20815
1.9025,0.14,9.51186
1.90625,0.14,9.81197
1.90875,0.14,10.10835
1.9125,0.14,10.40088
1.915,0.14,10.68945
1.91875,0.14,10.97395
1.92125,0.14,11.25425
1.925,0.14,11.53025
1.9275,0.14,11.80183
1.93125,0.14,12.06889
1.93375,0.14,12.33132
1.9375,0.14,12.58903
1.94,0.14,12.8419
1.94375,0.14,13.08984
1.94625,0.14,13.33276
1.95,0.14,13.57056
1.9525,0.14,13.80315
1.95625,0.14,14.03044
1.95875,0.14,14.25235
1.9625,0.14,14.46878
1.965,0.14,14.67967
1.96875,0.14,14.88494
1.97125,0.14,15.08449
1.975,0.14,15.27827
1.9775,0.14,15.4662
1.98125,0.14,15.6482
1.98375,0.14,15.82421
1.9875,0.14,15.99415
1.99,0.14,16.15798
1.99375,0.14,16.31561
1.99625,0.14,16.46701
2,0.14,16.61209
0,0.16,16.78208
0.0025,0.16,16.925
0.00625,0.16,17.06143
0.00875,0.16,17.19132
0.0125,0.16,17.31461
0.015,0.16,17.43126
0.01875,0.16,17.54123
0.02125,0.16,17.64445
0.025,0.16,17.74089
0.0275,0.16,17.83051
0.03125,0.16,17.91326
0.03375,0.16,17.98911
0.0375,0.16,18.05802
0.04,0.16,18.11996
0.04375,0.16,18.17491
0.04625,0.16,18.22282
0.05,0.16,18.26369
0.0525,0.16,18.29748
0.05625,0.16,18.32418
0.05875,0.16,18.34378
0.0625,0.16,18.35625
0.065,0.16,18.3616
0.06875,0.16,18.35981
0.07125,0.16,18.35088
0.075,0.16,18.33482
0.0775,0.16,18.31162
0.08125,0.16,18.28129
0.08375,0.16,18.24385
0.0875,0.16,18.1993
0.09,0.16,18.14766
0.09375,0.16,18.08895
0.09625,0.16,18.02319
0.1,0.16,17.95041
0.1025,0.16,17.87064
0.10625,0.16,17.7839
0.10875,0.16,17.69024
0.1125,0.16,17.58969
0.115,0.16,17.48229
0.11875,0.16,17.36808
0.12125,0.16,17.24712
